-0.003550,-0.004455,-0.004559,-0.005450,-0.005303,-0.007617,-0.009209,-0.006419,-0.007103,-0.008166,-0.008336,-0.007616,-0.006129,-0.006655,-0.007163,-0.007696,-0.009464,-0.009066,-0.014280,-0.016286,-0.019435,-0.022199,-0.025892,-0.027274,-0.031440,-0.036730,-0.042309,-0.048466,-0.055998,-0.060316,-0.064071,-0.067381,-0.065119,-0.064289,-0.063190,-0.059509,-0.058256,-0.054608,-0.053832,-0.050760,-0.047553,-0.045092,-0.043382,-0.043652,-0.045680,-0.041967,-0.042823,-0.046964,-0.050104,-0.049441,-0.050367,-0.051351,-0.055952,-0.063248,-0.063812,-0.063831,-0.069860,-0.076825,-0.084087,-0.089086,-0.089033,-0.092901,-0.098987,-0.101292,-0.102613,-0.103438,-0.106011,-0.110312,-0.115639,-0.117441,-0.121498,-0.120800,-0.123905,-0.128030,-0.128932,-0.130262,-0.132146,-0.134709,-0.137112,-0.136401,-0.135466,-0.134110,-0.135005,-0.133110,-0.131376,-0.129488,-0.126793,-0.124509,-0.120177,-0.114409,-0.107883,-0.102119,-0.097116,-0.092204,-0.084233,-0.079019
-0.003382,-0.004423,-0.004013,-0.004966,-0.005407,-0.007001,-0.008935,-0.007346,-0.008842,-0.010848,-0.010027,-0.009251,-0.007281,-0.008459,-0.010900,-0.011336,-0.012142,-0.012518,-0.016817,-0.020218,-0.023649,-0.025654,-0.029573,-0.030891,-0.034394,-0.038607,-0.043667,-0.049276,-0.055059,-0.058848,-0.063389,-0.067007,-0.067207,-0.068113,-0.067811,-0.065853,-0.065578,-0.061778,-0.061221,-0.056312,-0.051634,-0.048736,-0.045699,-0.045021,-0.046802,-0.042259,-0.043166,-0.047407,-0.049861,-0.050846,-0.052035,-0.054294,-0.060319,-0.068647,-0.068871,-0.068898,-0.075066,-0.081710,-0.086701,-0.090373,-0.091330,-0.095500,-0.102172,-0.104551,-0.104742,-0.107503,-0.112233,-0.115312,-0.119344,-0.121462,-0.124591,-0.125277,-0.127693,-0.129822,-0.130057,-0.131753,-0.133115,-0.135588,-0.136769,-0.137027,-0.136716,-0.136217,-0.136602,-0.135351,-0.134406,-0.134127,-0.130503,-0.127078,-0.124155,-0.119606,-0.112184,-0.105104,-0.099742,-0.095403,-0.088893,-0.081800
-0.004695,-0.005877,-0.004406,-0.006654,-0.007367,-0.008577,-0.011521,-0.010552,-0.010607,-0.013033,-0.010372,-0.009286,-0.009183,-0.010053,-0.012564,-0.013503,-0.013769,-0.013704,-0.019282,-0.021415,-0.024328,-0.026059,-0.030357,-0.033777,-0.038867,-0.041696,-0.046946,-0.053592,-0.058338,-0.062489,-0.065831,-0.069525,-0.070865,-0.071054,-0.069696,-0.068091,-0.066900,-0.063791,-0.062594,-0.057185,-0.051944,-0.048394,-0.045648,-0.044720,-0.046149,-0.042065,-0.043496,-0.047422,-0.050044,-0.051681,-0.052624,-0.056035,-0.061780,-0.069544,-0.070309,-0.070636,-0.075662,-0.082526,-0.086067,-0.089723,-0.090083,-0.094792,-0.101912,-0.104574,-0.104020,-0.107047,-0.111753,-0.114945,-0.119493,-0.121370,-0.124878,-0.127405,-0.129993,-0.132765,-0.134323,-0.135639,-0.137188,-0.139274,-0.141225,-0.141484,-0.142570,-0.142079,-0.142113,-0.140192,-0.139103,-0.138096,-0.135568,-0.130127,-0.126460,-0.120892,-0.115317,-0.109366,-0.103093,-0.097252,-0.091203,-0.083629
-0.006734,-0.007247,-0.004267,-0.005540,-0.006485,-0.006401,-0.009307,-0.006737,-0.006978,-0.010341,-0.009413,-0.007891,-0.009017,-0.010143,-0.014388,-0.015708,-0.016646,-0.016704,-0.021475,-0.024587,-0.026292,-0.027711,-0.032714,-0.036908,-0.040240,-0.044943,-0.050925,-0.058209,-0.061968,-0.064307,-0.066498,-0.072034,-0.072657,-0.071926,-0.069315,-0.067313,-0.067844,-0.064473,-0.061511,-0.057530,-0.051324,-0.048262,-0.046094,-0.043846,-0.045770,-0.041730,-0.042534,-0.047177,-0.050102,-0.052045,-0.053912,-0.057574,-0.065673,-0.071970,-0.072759,-0.074741,-0.079342,-0.086096,-0.088781,-0.092080,-0.093674,-0.098337,-0.103550,-0.105728,-0.105629,-0.109392,-0.112618,-0.115413,-0.119593,-0.122798,-0.127652,-0.129300,-0.131583,-0.134372,-0.135655,-0.137195,-0.138421,-0.139515,-0.141875,-0.141429,-0.141498,-0.140466,-0.140268,-0.137881,-0.137473,-0.136446,-0.134923,-0.131198,-0.128864,-0.123248,-0.118077,-0.112406,-0.105845,-0.099513,-0.093314,-0.085736
-0.007067,-0.008470,-0.007218,-0.006185,-0.006450,-0.005114,-0.007507,-0.004368,-0.004116,-0.006882,-0.008282,-0.007312,-0.009889,-0.010818,-0.015612,-0.016132,-0.017170,-0.016055,-0.020266,-0.022874,-0.024963,-0.025734,-0.030489,-0.035551,-0.040227,-0.043819,-0.048290,-0.055414,-0.059881,-0.062860,-0.064472,-0.069684,-0.073177,-0.074025,-0.069727,-0.067100,-0.067382,-0.063741,-0.060568,-0.056245,-0.050452,-0.048197,-0.046855,-0.045002,-0.047468,-0.043499,-0.043136,-0.046927,-0.050168,-0.051295,-0.053444,-0.056434,-0.064012,-0.069059,-0.070901,-0.073404,-0.077583,-0.083253,-0.086233,-0.090490,-0.094119,-0.099476,-0.105333,-0.108568,-0.110028,-0.114296,-0.116351,-0.119704,-0.123310,-0.127295,-0.131849,-0.132337,-0.133895,-0.138333,-0.139543,-0.139113,-0.139416,-0.140761,-0.142789,-0.142946,-0.140498,-0.139565,-0.141283,-0.138479,-0.138180,-0.138130,-0.136992,-0.134816,-0.131033,-0.124837,-0.120157,-0.112755,-0.106638,-0.100245,-0.093910,-0.087031
-0.010250,-0.012759,-0.012072,-0.011002,-0.009087,-0.009025,-0.012429,-0.009791,-0.007131,-0.009433,-0.009310,-0.008665,-0.012045,-0.010248,-0.015094,-0.016532,-0.015048,-0.015512,-0.018554,-0.018664,-0.021236,-0.021593,-0.026462,-0.032404,-0.037528,-0.042293,-0.047614,-0.054361,-0.058654,-0.061185,-0.062674,-0.067498,-0.070535,-0.069907,-0.066580,-0.063356,-0.063477,-0.060661,-0.057034,-0.052632,-0.048673,-0.046101,-0.046841,-0.044757,-0.047601,-0.043457,-0.044158,-0.048364,-0.051327,-0.053699,-0.056805,-0.059376,-0.068198,-0.072202,-0.073619,-0.076545,-0.079156,-0.083505,-0.086025,-0.089114,-0.092948,-0.099615,-0.106051,-0.109210,-0.112258,-0.117213,-0.119192,-0.123142,-0.125936,-0.128993,-0.133794,-0.133024,-0.133984,-0.138068,-0.139642,-0.139856,-0.140101,-0.140801,-0.144235,-0.145050,-0.143399,-0.143157,-0.143948,-0.140851,-0.141151,-0.140177,-0.139105,-0.137367,-0.132052,-0.125221,-0.121660,-0.114736,-0.109297,-0.104207,-0.096509,-0.091065
-0.012154,-0.014644,-0.012787,-0.012095,-0.008756,-0.008261,-0.011732,-0.006679,-0.003793,-0.005985,-0.005715,-0.006349,-0.010294,-0.007097,-0.013548,-0.014578,-0.012610,-0.013749,-0.016161,-0.016341,-0.019904,-0.020447,-0.025691,-0.031506,-0.035578,-0.041117,-0.046276,-0.052470,-0.055191,-0.057548,-0.059712,-0.064828,-0.067340,-0.067266,-0.064701,-0.063629,-0.063444,-0.061928,-0.057736,-0.053870,-0.049876,-0.046906,-0.046927,-0.046468,-0.048112,-0.045292,-0.046787,-0.051138,-0.054874,-0.058175,-0.061166,-0.064495,-0.071123,-0.073408,-0.075681,-0.078719,-0.081000,-0.084576,-0.086005,-0.090329,-0.095160,-0.100210,-0.106735,-0.109181,-0.112468,-0.118155,-0.120895,-0.124393,-0.127467,-0.130425,-0.134974,-0.134990,-0.135722,-0.139088,-0.141432,-0.141419,-0.141693,-0.141639,-0.144343,-0.145772,-0.143916,-0.142323,-0.143309,-0.140907,-0.141976,-0.141269,-0.139135,-0.137830,-0.133164,-0.126191,-0.121757,-0.116322,-0.110186,-0.105267,-0.097594,-0.092400
-0.014212,-0.017343,-0.013937,-0.011582,-0.008096,-0.009039,-0.011859,-0.007999,-0.005238,-0.008339,-0.007977,-0.007943,-0.010663,-0.008045,-0.013805,-0.014285,-0.013739,-0.015480,-0.018506,-0.019406,-0.021282,-0.022280,-0.028549,-0.033102,-0.036778,-0.040048,-0.043350,-0.050438,-0.052381,-0.052876,-0.054758,-0.059704,-0.063249,-0.063724,-0.061051,-0.060169,-0.060639,-0.059983,-0.056565,-0.053322,-0.050068,-0.046948,-0.047020,-0.046536,-0.046081,-0.043185,-0.044650,-0.049286,-0.053169,-0.057459,-0.060080,-0.066283,-0.072914,-0.074872,-0.076121,-0.078962,-0.081251,-0.084851,-0.083907,-0.088667,-0.094065,-0.100335,-0.107892,-0.109725,-0.113179,-0.120600,-0.123889,-0.126706,-0.129065,-0.131605,-0.136754,-0.137243,-0.138697,-0.140301,-0.143567,-0.142702,-0.141607,-0.142447,-0.144934,-0.144687,-0.144575,-0.142522,-0.143353,-0.142769,-0.142243,-0.140702,-0.139139,-0.135996,-0.131671,-0.125461,-0.120228,-0.115680,-0.111061,-0.106922,-0.100182,-0.095449
-0.013690,-0.016395,-0.012567,-0.009858,-0.006829,-0.007844,-0.011058,-0.007180,-0.004469,-0.007850,-0.007657,-0.006833,-0.010799,-0.008527,-0.011764,-0.012291,-0.011264,-0.011709,-0.014756,-0.014471,-0.015536,-0.017649,-0.023694,-0.030034,-0.034257,-0.037482,-0.041001,-0.047116,-0.050902,-0.051204,-0.051862,-0.055745,-0.058593,-0.057943,-0.055835,-0.054095,-0.054711,-0.054005,-0.051718,-0.049818,-0.046978,-0.044816,-0.045704,-0.046270,-0.044903,-0.042614,-0.045918,-0.051454,-0.055185,-0.058237,-0.059407,-0.065508,-0.071337,-0.071029,-0.071980,-0.074685,-0.075920,-0.080429,-0.081595,-0.086148,-0.091257,-0.098192,-0.106512,-0.109221,-0.112835,-0.119413,-0.121457,-0.125625,-0.126525,-0.127846,-0.132854,-0.134912,-0.137323,-0.140478,-0.143311,-0.144946,-0.144457,-0.145396,-0.146166,-0.144857,-0.144891,-0.142285,-0.142669,-0.141021,-0.141231,-0.138607,-0.137309,-0.134122,-0.129777,-0.122258,-0.117948,-0.113861,-0.111341,-0.106435,-0.099478,-0.094699
-0.013970,-0.016657,-0.015028,-0.011100,-0.008666,-0.010184,-0.011722,-0.006343,-0.004139,-0.007247,-0.007062,-0.006133,-0.008669,-0.009420,-0.012322,-0.012152,-0.010257,-0.010266,-0.012141,-0.013813,-0.013628,-0.017166,-0.024160,-0.029675,-0.033873,-0.037237,-0.039422,-0.044461,-0.048154,-0.047857,-0.048428,-0.052084,-0.054879,-0.054572,-0.053282,-0.050808,-0.052087,-0.051990,-0.050820,-0.049826,-0.048255,-0.045906,-0.047681,-0.047408,-0.046439,-0.042643,-0.045297,-0.050234,-0.053810,-0.056404,-0.058423,-0.063802,-0.070924,-0.070086,-0.070817,-0.075076,-0.077571,-0.081706,-0.083457,-0.087377,-0.093073,-0.099727,-0.107072,-0.108885,-0.113264,-0.119728,-0.122471,-0.127623,-0.128783,-0.130534,-0.134487,-0.136011,-0.138970,-0.141306,-0.142499,-0.145501,-0.144479,-0.146386,-0.146412,-0.143833,-0.143864,-0.142489,-0.141567,-0.139931,-0.140276,-0.136262,-0.134248,-0.131846,-0.127460,-0.119781,-0.114770,-0.108928,-0.110224,-0.106854,-0.098691,-0.093705
-0.010874,-0.012277,-0.012720,-0.008940,-0.006336,-0.008535,-0.011799,-0.008657,-0.008944,-0.010077,-0.009794,-0.009033,-0.010729,-0.010186,-0.012015,-0.010627,-0.010070,-0.010856,-0.012912,-0.014098,-0.013192,-0.017208,-0.023082,-0.026190,-0.031206,-0.033576,-0.035147,-0.041895,-0.044250,-0.044478,-0.045871,-0.047581,-0.050122,-0.050773,-0.049402,-0.048381,-0.049350,-0.050329,-0.049424,-0.047536,-0.048266,-0.045208,-0.048207,-0.048689,-0.047005,-0.045058,-0.048520,-0.051650,-0.056320,-0.057037,-0.059428,-0.065124,-0.069569,-0.069489,-0.070954,-0.074635,-0.077648,-0.081656,-0.083597,-0.087234,-0.092242,-0.096949,-0.104441,-0.106532,-0.110322,-0.115364,-0.120355,-0.126105,-0.128327,-0.128459,-0.131235,-0.134840,-0.138292,-0.139855,-0.140975,-0.144365,-0.143947,-0.146792,-0.145457,-0.145272,-0.145679,-0.145690,-0.143754,-0.142885,-0.142630,-0.138913,-0.134479,-0.131791,-0.125892,-0.118051,-0.112962,-0.106458,-0.107132,-0.105367,-0.096608,-0.090646
-0.010249,-0.010811,-0.011416,-0.008730,-0.006857,-0.010370,-0.013083,-0.011770,-0.012424,-0.014002,-0.012515,-0.011441,-0.012348,-0.012884,-0.013070,-0.012372,-0.011364,-0.013930,-0.014845,-0.016700,-0.015224,-0.018545,-0.022674,-0.024995,-0.028858,-0.031873,-0.033807,-0.039539,-0.041789,-0.042364,-0.044394,-0.045589,-0.046105,-0.044703,-0.043877,-0.044336,-0.045967,-0.047133,-0.046098,-0.044962,-0.046748,-0.044129,-0.047413,-0.047596,-0.044734,-0.043828,-0.048615,-0.051600,-0.055784,-0.056226,-0.059201,-0.066634,-0.071590,-0.072101,-0.072582,-0.076928,-0.079688,-0.083935,-0.086032,-0.088176,-0.092129,-0.097529,-0.104890,-0.106526,-0.108555,-0.112430,-0.118109,-0.123635,-0.126121,-0.125753,-0.129423,-0.134496,-0.138904,-0.139525,-0.141852,-0.146456,-0.146269,-0.148381,-0.148025,-0.147041,-0.150023,-0.149125,-0.146313,-0.145802,-0.145135,-0.139876,-0.133534,-0.128629,-0.123820,-0.116494,-0.111571,-0.105766,-0.106002,-0.105806,-0.096911,-0.090672
-0.007771,-0.007942,-0.008588,-0.005804,-0.006528,-0.008137,-0.009655,-0.007101,-0.008843,-0.010492,-0.009846,-0.009043,-0.010243,-0.012861,-0.014984,-0.013241,-0.014301,-0.015730,-0.016509,-0.020604,-0.019201,-0.021507,-0.025272,-0.026653,-0.029924,-0.032015,-0.030386,-0.035095,-0.036233,-0.037683,-0.039762,-0.039959,-0.040968,-0.040953,-0.040617,-0.043105,-0.045236,-0.045294,-0.045030,-0.045088,-0.047717,-0.045691,-0.046866,-0.046399,-0.043388,-0.043914,-0.047585,-0.048873,-0.053218,-0.053689,-0.056485,-0.064558,-0.068283,-0.069680,-0.071457,-0.074959,-0.078757,-0.083305,-0.087216,-0.089221,-0.091454,-0.095489,-0.102581,-0.104298,-0.106240,-0.108756,-0.116368,-0.123067,-0.127191,-0.128994,-0.132321,-0.137997,-0.141499,-0.140432,-0.141957,-0.144993,-0.143356,-0.147334,-0.146461,-0.146871,-0.150543,-0.149969,-0.147320,-0.147167,-0.144705,-0.139907,-0.131437,-0.125837,-0.121263,-0.115534,-0.109969,-0.103440,-0.103294,-0.102301,-0.095621,-0.088655
-0.005854,-0.006715,-0.008054,-0.006645,-0.007712,-0.009990,-0.009605,-0.009708,-0.010363,-0.011195,-0.009570,-0.007787,-0.008470,-0.011637,-0.013086,-0.012577,-0.013946,-0.015677,-0.018291,-0.022279,-0.022013,-0.023174,-0.025703,-0.027808,-0.031489,-0.032020,-0.030012,-0.033079,-0.034359,-0.035982,-0.036477,-0.036267,-0.037297,-0.037483,-0.037714,-0.039291,-0.042350,-0.041990,-0.043026,-0.043476,-0.046772,-0.046419,-0.048508,-0.046159,-0.045578,-0.046134,-0.049599,-0.050854,-0.054155,-0.055116,-0.058400,-0.064828,-0.067909,-0.068433,-0.070620,-0.073426,-0.076189,-0.080531,-0.084386,-0.085700,-0.088650,-0.092016,-0.099583,-0.102762,-0.105892,-0.107938,-0.115078,-0.122730,-0.126869,-0.128251,-0.130725,-0.135879,-0.139829,-0.139727,-0.141232,-0.145171,-0.144277,-0.148746,-0.147527,-0.147253,-0.150563,-0.149820,-0.144993,-0.143387,-0.140913,-0.137316,-0.131324,-0.126664,-0.121809,-0.118305,-0.113683,-0.106409,-0.104925,-0.102710,-0.094589,-0.088218
